x,y,z,avg,diff,localdata
-2.96234,-1.30888,8.09217,88.0962,-1.79356,-3.97888,0
-3.06458,-1.11788,8.66593,86.862,-1.23422,-3.43561,0
-3.61992,-1.16488,8.69662,85.8536,-1.00835,-2.14867,0
-3.81527,-1.26367,8.66563,85.2607,-0.592896,-2.42039,0
-4.02004,-1.3457,8.36326,84.8684,-0.392311,-0.197708,0
-4.21868,-1.36681,7.98814,83.9642,-0.904198,1.12422,0
-3.944,-0.871039,8.21806,83.1571,-0.807091,-0.243439,0
-3.99579,-0.957708,8.27599,83.2789,0.121742,-0.15741,0
-4.14219,-0.938099,8.67641,83.6119,0.333084,-0.371307,0
-4.05013,-1.06833,8.65395,84.1895,0.577545,-3.51511,0
-4.19847,-0.721799,9.03566,85.1704,0.980949,-3.68863,0
-3.95807,-0.725092,9.21678,86.1449,0.974426,-3.51405,0
-3.84805,-0.364043,9.54984,87.8721,1.7272,-3.49564,0
-3.7506,-0.366887,9.50913,89.3377,1.46563,-1.32758,0
-3.82125,-0.642165,9.52664,91.5863,2.2486,-0.0702133,0
-4.10836,-0.988095,9.32755,93.2342,1.6479,-0.145409,0
-3.92604,-0.801883,9.23011,94.8142,1.57997,-0.766823,0
-4.11539,-1.00411,8.29261,94.8749,0.0607758,-1.43314,0
-4.24248,-0.94244,8.0537,94.4785,-0.396423,-4.12489,0
-4.15147,-1.1782,8.57791,94.5383,0.0598145,-5.39927,0
-4.07632,-1.53745,7.49042,93.7365,-0.801819,-3.00777,0
-4.46417,-1.61215,8.73913,94.7005,0.96402,-3.38154,0
-4.42195,-1.80031,8.029,94.9136,0.213089,-5.48144,0
-4.54425,-2.16914,9.1376,96.3808,1.46722,-6.14391,0
-4.38678,-1.93577,9.06021,97.1159,0.735046,-4.1257,0
-4.86548,-1.43267,8.86307,97.8561,0.740219,0.390892,0
-5.20587,-1.17506,9.50553,99.0465,1.19037,19.7107,0
-5.00439,-1.30289,9.17188,99.6542,0.607727,26.29,0
-4.84887,-1.45707,9.18864,99.8996,0.245384,15.8475,0
-4.57733,-1.39555,8.41745,99.2201,-0.679512,-3.32999,26.29
-4.30026,-1.22281,9.5217,99.525,0.304947,-3.01945,0
-3.64028,-1.16967,8.392,98.2867,-1.2383,4.61809,0
-3.74746,-0.954266,8.81726,97.7521,-0.534584,3.66382,0
-4.08785,-0.551004,8.4369,97.8448,0.0927124,1.2316,0
-4.00896,-0.302222,7.63472,97.2638,-0.581047,3.14642,0
-3.88263,-0.692909,7.58892,96.0727,-1.19106,4.7574,0
-3.93711,-0.341141,8.19321,96.5515,0.478714,2.08841,0
-4.27511,-0.301174,8.44035,95.9706,-0.580841,2.64458,0
-4.60023,-0.335901,8.66683,96.5412,0.570572,5.1069,0
-5.06038,-0.24504,9.26214,96.7039,0.162727,5.48105,0
-5.07505,-0.458047,8.72625,96.5186,-0.18531,3.29875,0
-5.05858,-0.192649,8.77026,96.4101,-0.108475,0.453583,0
-4.99541,-0.341739,8.30997,94.8657,-1.54441,-18.0052,0
-4.66565,-0.550705,8.29964,93.6214,-1.24432,-24.5894,0
-4.6161,-0.502206,8.28617,92.3811,-1.24028,-14.3107,0
-4.29337,-0.644111,8.2233,91.926,-0.455147,4.16913,0
-4.17108,-0.743055,8.13004,90.2633,-1.66267,3.13187,0
-4.35459,-0.842149,8.28048,90.4628,0.199539,-3.90876,0
-4.63197,-0.818797,8.56055,90.6322,0.169395,-2.46531,0
-4.93718,-0.865051,8.31536,91.0118,0.379616,0.793518,0
-5.49298,-0.450114,8.2977,92.5603,1.54844,0.940697,0
-5.71003,-0.289049,8.05385,94.0856,1.52536,-0.119308,0
-5.83606,-0.197739,7.77813,94.8264,0.740753,-0.105133,0
-5.97737,-0.539628,7.4515,94.9475,0.12114,-0.50264,0
-5.24419,-0.166304,6.899,93.6186,-1.32896,0.509338,0
-4.84707,-0.396376,7.12488,91.3036,-2.31497,0.00319672,0
-5.06741,-0.884361,7.29673,89.903,-1.40065,0.150635,0
-5.099,-1.10036,6.65531,87.963,-1.94001,0.989822,0
-4.97146,-1.75315,6.93732,86.8248,-1.13819,0.238907,0
-4.77851,-2.42615,7.26873,86.2372,-0.58754,0.493896,0
-4.49006,-2.66147,7.26035,85.5957,-0.641525,0.203644,0
-4.28753,-2.80562,7.08581,84.9702,-0.625458,-0.0643616,0
-4.33424,-2.78661,6.87565,84.3313,-0.638893,0.209656,0
-4.49111,-2.5965,6.99271,83.5546,-0.776756,-0.100624,0
-4.28334,-2.56177,6.88853,82.1142,-1.44044,0.305702,0
-4.55757,-2.11091,6.79332,80.6834,-1.43079,0.283401,0
-4.04998,-2.02768,6.93104,78.7662,-1.91712,0.109879,0
-4.12752,-1.57233,6.82551,76.8002,-1.96602,0.381622,0
-4.14623,-1.40079,7.08297,75.2205,-1.57976,-0.539825,0
-4.31702,-1.3457,6.99151,73.8319,-1.38851,-0.239159,0
-4.49246,-1.34959,7.70119,74.2186,0.386642,-0.500069,0
-4.75007,-1.56245,8.04143,75.172,0.953369,-0.233963,0
-4.48677,-1.47354,7.8636,75.4492,0.277222,-0.14975,0
-4.61011,-1.493,7.95865,76.4066,0.957405,-0.409157,0
-5.265,-1.89805,7.8856,77.506,1.09938,-0.0185013,0
-5.66078,-2.79409,7.89728,78.7974,1.29147,0.006073,0
-5.75224,-2.17962,8.47612,80.6554,1.85793,0.297035,0
-4.29217,-1.20305,9.84248,83.1729,2.51758,0.58857,0
-3.90643,-0.876278,9.95056,85.749,2.57602,0.230637,0
-3.66513,-1.2978,10.2459,88.5168,2.76787,0.208443,0
-3.6304,-1.51934,9.69848,90.841,2.32422,-0.124275,0
-3.88457,-1.21787,9.86658,93.5002,2.65912,-0.273201,0
-4.11135,-1.23823,9.74533,96.3036,2.80342,0.141037,0
-4.10027,-1.45632,10.3246,100.018,3.71469,-0.0121002,0
-3.95777,-1.36112,9.49341,102.413,2.39496,0.296875,0
-3.72336,-1.12656,9.49161,104.657,2.24339,-0.074791,0
-3.54927,-1.17161,8.88298,105.379,0.722839,0.1987,0
-3.42069,-1.33717,8.91292,105.583,0.203766,-0.00524902,0
-3.16756,-1.29107,8.67356,105.758,0.17453,0.051178,0
-2.80547,-1.16203,8.60231,105.533,-0.225098,0.0738907,0
-2.46178,-1.05291,8.60755,104.767,-0.765411,-0.256027,0
-2.24608,-1.13389,8.79062,103.604,-1.1633,-0.171425,0
-2.55219,-0.946182,8.92803,102.194,-1.41031,3.4088e-41,0
-2.36403,-0.559087,8.85065,100.162,-2.03184,-0.283722,0
-2.45445,-0.786465,8.92444,98.3647,-1.79707,-0.16037,0
-2.7875,-0.78407,9.08476,96.5411,-1.82363,-0.276848,0
-2.77493,-0.863405,8.75245,95.01,-1.53111,-0.431854,0
-2.51208,-0.957409,8.95004,93.348,-1.66201,-0.261696,0
-2.48917,-0.963995,9.05153,91.826,-1.52203,-0.545647,0
-2.54396,-1.30828,9.1831,89.7623,-2.06365,-0.570526,0
-2.43259,-1.2725,9.544,89.1988,-0.563538,-0.0655212,0
-2.45759,-1.13763,9.48323,88.7014,-0.497353,-0.0120316,0
-2.26943,-1.24316,9.26528,88.6804,-0.0209961,-0.214737,0
-2.26943,-1.05441,9.41228,88.8007,0.120239,-0.307693,0
-2.05014,-0.934058,9.01695,88.7663,-0.0343857,-0.355576,0
-1.93892,-0.489781,9.22876,89.1381,0.371788,-0.110703,0
-1.41561,-0.916394,9.20421,89.532,0.39389,0.0306015,0
-1.48162,-2.14684,9.51257,90.3874,0.855469,-0.288589,0
-0.629441,-2.60354,8.62596,90.0414,-0.346062,0.0163803,0
-0.486339,-2.69769,8.101,89.3479,-0.693428,0.114113,0
-1.53117,-2.00763,8.54363,88.9155,-0.43248,-0.0177383,0
-2.07409,-0.397274,8.81128,88.3642,-0.551224,0.175674,0
-1.75944,0.130678,8.99569,88.3007,-0.0634918,0.349831,0
-1.07402,-1.10725,9.96313,89.1953,0.894577,0.458206,0
-0.878972,-2.31673,9.24657,89.3568,0.161469,0.396599,0
-1.07207,-2.27811,8.60935,88.6035,-0.753296,0.439087,0
-1.11323,-2.26763,8.45966,87.3111,-1.29234,0.283661,0
-1.76019,-2.31868,8.54932,86.3299,-0.981262,-0.0569763,0
-2.09115,-2.4501,8.10205,85.2973,-1.03262,0.311333,0
-1.96886,-2.43035,7.89862,83.8796,-1.41762,0.390839,0
-2.44696,-3.13254,7.38175,82.874,-1.00565,0.596382,0
-2.34008,-2.87043,7.07414,81.2858,-1.58815,0.547562,0
-2.4296,-2.94004,6.69647,79.5251,-1.76073,0.619637,0
-2.39083,-3.17969,6.55667,77.1203,-2.4048,0.961792,0
-2.74589,-3.37353,6.22975,75.6296,-1.49071,0.674316,0
-2.6676,-2.87283,6.14158,74.3764,-1.25326,0.232208,0
-2.90052,-2.68212,5.99773,72.6395,-1.73682,0.702087,0
-2.9071,-2.88615,5.8901,70.7255,-1.91399,0.544876,0
-2.40415,-3.27399,6.49574,69.1417,-1.58385,0.731606,0
-2.01107,-3.34345,7.27397,67.0473,-2.09436,0.709366,0
-1.88338,-3.26501,7.65837,65.8735,-1.1738,0.878517,0
-1.48177,-2.70443,7.97272,65.4119,-0.461639,1.14705,0
-1.16877,-2.7173,7.9808,65.0679,-0.344017,0.854141,0
-1.15425,-2.3073,8.35532,64.7492,-0.318626,1.23737,0
-1.0095,-2.60443,8.50591,65.0076,0.258347,0.689514,0
-0.964145,-1.90853,8.74946,65.5672,0.559608,0.447716,0
-0.738414,-1.93458,8.96276,66.4627,0.895523,-0.036972,0
-0.704435,-1.64762,9.39402,68.194,1.73123,-0.191307,0
-0.926423,-2.15686,9.25046,70.1747,1.98074,-0.00628662,0
-1.08075,-2.09444,9.06754,71.9846,1.80991,-0.414604,0
-1.17386,-1.67217,8.76023,73.4337,1.44909,-0.667267,0
-1.53506,-1.33447,9.13086,75.5851,2.15135,-0.199677,0
-1.87216,-1.54898,8.7502,77.5157,1.93068,-0.153015,0
-2.06391,-2.01256,7.86839,78.6874,1.17171,0.132225,0
-1.63864,-2.05328,7.73097,79.1859,0.498459,-0.249962,0
-1.34585,-1.88533,7.56976,78.8442,-0.341667,-0.511879,0
-0.811912,-1.86033,7.61182,78.1693,-0.674889,-0.775787,0
-0.656086,-1.69358,7.03103,76.8981,-1.27124,-0.853516,0
-0.62974,-1.35274,6.96337,75.5401,-1.358,-0.624718,0
-0.527353,-0.683179,7.672,74.4862,-1.05393,-1.0728,0
-0.75488,0.0464035,7.01022,72.5838,-1.90234,-0.899223,0
0.709674,0.901425,7.60523,71.2107,-1.37308,-0.695328,0
1.01803,0.246388,7.16201,69.1965,-2.01422,-1.00653,0
-0.474813,0.448318,6.41461,66.0787,-3.1178,-1.04715,0
-1.10081,-0.415237,6.67043,63.2536,-2.82516,-1.26823,0
-0.145048,-1.58401,9.80401,63.9332,0.679607,-1.10934,0
0.443228,-0.896186,11.0241,66.5341,2.60094,-0.71463,0
-0.81745,-0.0603246,11.8411,69.87,3.33589,-0.927765,0
-2.54635,2.53917,12.7328,75.6566,5.7866,-1.22486,0
-1.59418,1.94535,11.215,79.5241,3.8675,-1.17888,0
0.251627,1.26203,9.3795,80.9592,1.43512,-0.981277,0
0.149838,1.57038,13.6938,88.9181,7.95889,-0.728836,0
-0.0378712,1.94999,12.7497,95.4369,6.51874,-0.679413,0
-0.809666,1.4686,10.1986,98.8175,3.3806,-0.617805,0
-0.873284,2.19908,10.5602,102.968,4.15015,-0.720779,0
-1.11054,1.8027,11.2502,107.433,4.46529,-0.608047,0
-1.86976,1.50497,11.3573,112.748,5.31467,1.81472,0
-1.95643,1.97499,11.6158,117.966,5.21877,0.533043,0
-1.98622,2.03098,11.8106,123.914,5.94803,0.189079,0
-1.77037,1.74327,12.5593,131.56,7.64603,0.734596,0
-1.73474,2.45894,10.8909,136.672,5.11179,0.558273,0
-1.07731,2.10926,11.4223,139.012,2.33936,-0.441086,0
-0.634081,1.64388,12.0941,140.689,1.67755,-0.406715,0
-1.14033,1.10201,12.3722,141.608,0.918915,-0.596275,0
-1.52069,1.1285,12.6647,140.916,-0.692184,-0.663269,0
-1.49524,1.12117,11.7753,141.544,0.627991,-0.828239,0
-1.65526,1.42833,10.9279,143.704,2.16048,-0.533485,0
-1.65406,1.64463,10.5188,139.084,-4.62025,-0.977859,0
-1.7078,1.99655,10.2764,135.718,-3.36574,-1.31151,0
-1.69088,1.84925,10.3148,136.084,0.365585,-1.79855,0
-1.12027,1.45976,10.6261,136.033,-0.0510864,-1.61877,0
-0.885409,1.32579,10.1202,134.402,-1.63062,-1.12365,0
-0.386646,-0.00479004,9.55942,131.701,-2.70111,-2.22511,0
0.520168,-0.320034,8.69257,127.531,-4.17014,4.71236,0
0.729733,-0.164807,9.63741,124.148,-3.38254,6.71674,0
-0.30761,0.448767,10.6529,121.015,-3.13311,12.2942,0
0.0100291,0.756527,10.2224,119.603,-1.41236,10.7036,0
0.387993,0.177231,10.4023,117.872,-1.73052,0.971024,0
0.0163161,1.11608,10.3507,115.311,-2.56184,-1.04355,0
-0.652493,0.985101,10.4085,112.445,-2.86591,-0.629051,0
-0.500559,0.710273,9.69504,108.118,-4.32701,-0.210579,0
-0.540825,0.31719,10.1115,105.648,-2.46967,0.145203,0
-0.826431,0.0625699,10.0383,104.226,-1.42154,0.63929,0
-0.624651,-0.424368,9.72108,102.913,-1.31346,2.53561,0
-0.91849,-0.6492,9.45898,101.552,-1.36066,6.43694,0
-1.47818,-0.564776,10.5758,101.657,0.104919,4.65878,0
-1.19871,-0.805924,10.0167,100.79,-0.867432,2.50352,0
-0.831072,-1.35049,9.75641,100.336,-0.453568,2.87447,0
-0.0121248,-1.83354,9.75521,100.773,0.437134,2.40881,0
0.0128732,-2.00194,10.3035,102.913,2.13979,-3.63834,0
0.00538879,-2.13441,10.4707,104.21,1.29704,-5.45495,0
-0.179776,-1.39884,10.2053,103.733,-0.477661,-12.7101,0
-0.313149,-1.50452,10.3866,104.056,0.323349,-11.0652,0
-0.529898,-1.71798,9.93065,103.647,-0.408768,0.236183,0
-0.443228,-1.52368,9.77183,102.999,-0.648476,3.88684,0
-0.387544,-1.4436,9.84847,102.342,-0.656601,5.91116,0
-0.167801,-1.51096,10.1336,102.983,0.640793,6.00376,0
-0.29324,-1.58296,10.1682,103.192,0.20932,5.85332,0
-0.286055,-1.76049,10.3806,103.785,0.592781,4.62696,0
-0.173938,-1.78579,10.7496,105.266,1.48145,2.96981,0
-0.147294,-1.97395,10.8354,107.178,1.91163,-2.64708,0
-0.0923579,-2.44067,11.0692,108.062,0.883781,-2.41443,0
-0.242496,-2.35685,11.0156,109.595,1.53349,-1.12664,0
-0.382754,-2.88839,11.024,111.615,2.01971,-1.12714,0
-0.352517,-2.81624,10.7018,113.119,1.50367,-0.172707,0
-0.364043,-2.9827,10.4826,113.665,0.546394,1.66563,0
-0.792452,-3.31067,10.5887,114.26,0.594795,2.11386,0
-0.95202,-3.48071,10.4194,115.225,0.965462,2.66689,0
-1.43671,-3.40677,9.30839,114.605,-0.620422,2.10467,0
-1.86542,-3.54747,9.02728,114.337,-0.268364,0.273811,0
-1.66589,-3.83772,8.76487,114.106,-0.230026,-2.46027,0
-1.50407,-4.33918,8.77625,114.037,-0.0695801,-4.80432,0
-1.22565,-4.56446,9.53577,114.554,0.516617,-4.84215,0
-1.03869,-4.6652,9.82257,115.387,0.833862,-3.97632,0
-0.909658,-4.52793,9.55403,115.492,0.104431,-3.29616,0
-0.759521,-2.97985,9.03207,113.758,-1.73366,-3.41573,0
-0.511935,-2.75158,8.85544,111.566,-2.19196,-2.48647,0
-0.291893,-2.33245,8.55262,108.452,-3.11372,-1.7989,0
-0.00643661,-1.92829,8.48915,105.254,-3.1983,-0.366829,0
0.0883163,-1.33552,8.24126,101.485,-3.76921,0.229759,0
0.24534,-0.706231,8.07915,97.9379,-3.54709,1.46484,0
0.3127,-0.492326,7.89114,94.419,-3.51891,-1.4324,0
0.408351,-0.344733,7.45255,90.1763,-4.24265,-4.0108,0
0.294587,-0.193847,7.05588,85.6966,-4.47972,-3.1535,0
0.360301,-0.158969,6.37749,81.9785,-3.71806,-1.45074,0
0.333207,0.17813,6.44724,78.4881,-3.4904,-0.418777,0
0.155676,0.580643,5.84849,74.7531,-3.73501,1.13947,0
0.136666,0.704585,5.66826,70.6613,-4.09181,2.45046,0
0.0905617,1.18329,5.55674,65.6,-5.06135,0.000434875,0
0.011077,0.984054,7.03717,61.2977,-4.30223,-0.989426,2.45046
0.018262,1.59194,6.62193,57.1587,-4.13904,-0.302376,0
-0.056732,1.55107,6.04787,53.9057,-3.25305,-0.127602,0
-0.569715,1.35364,4.65846,50.006,-3.89961,1.69093,0
-0.0946033,0.645607,6.70546,47.9258,-2.08024,1.82372,0
0.00254471,1.00845,6.5896,45.9668,-1.95901,0.528038,0
-0.130529,1.90254,7.37516,45.2368,-0.730003,-1.00694,0
-0.278571,2.05777,7.25017,44.6771,-0.559662,-3.1889,0
-0.721799,2.01556,6.35414,43.5739,-1.10323,-2.15044,0
-0.690813,1.83728,5.99039,42.5684,-1.00553,-0.554985,0
-0.723595,1.62038,5.21456,41.3453,-1.22306,-0.331543,0
-0.462838,1.33732,4.65846,40.2751,-1.07022,0.174179,0
-0.818648,1.64463,4.32106,39.0461,-1.22895,1.76306,0
-0.895139,1.84596,4.60862,38.4762,-0.569874,0.673576,0
-0.690215,2.06376,5.17668,38.4068,-0.0694237,-1.2417,0
-0.891396,2.28664,6.31881,39.2609,0.854053,0.627197,0
-0.898581,2.84947,7.22293,39.9238,0.662968,0.513382,0
-0.683928,3.67112,8.47103,42.3813,2.45742,-0.63868,0
-0.755629,4.22496,9.74114,47.0266,4.64533,-0.820389,0
-0.318238,5.06981,11.1283,54.8882,7.86158,-0.896088,0
-0.0422122,5.78607,12.4632,63.8522,8.96398,-0.0654526,0
0.632734,6.68989,15.1178,78.1811,14.329,0.106384,0
1.08749,7.0219,14.6987,91.2131,13.032,0.981567,0
1.01399,7.48234,13.5762,102.741,11.5281,0.0869751,0
0.834215,7.32517,12.7223,113.444,10.7033,0.617584,0
0.679736,5.23896,12.4251,122.354,8.90958,1.68674,0
0.397424,3.57921,13.1681,132.106,9.75168,1.41763,0
0.147892,2.85127,13.3314,142.242,10.1359,-0.362328,0
-0.100142,1.95972,13.6744,152.791,10.5495,-2.29741,0
0.0862207,1.37669,14.3439,164.179,11.3877,-2.31482,0
-0.111668,0.479004,13.9898,174.455,10.2764,-1.4973,0
-0.193847,0.181722,13.6166,183.176,8.72072,-1.01773,0
-0.0600252,0.00239502,13.4703,190.698,7.52223,-0.885712,0
-0.0796344,0.355361,12.023,194.385,3.68637,-2.63122,0
-0.145198,0.356559,11.6079,195.733,1.34879,-3.31662,0
-0.163161,0.535137,10.7331,193.6,-2.13315,-2.07019,0
-0.589774,1.06369,10.3745,188.619,-4.98148,2.10767,0
-0.843795,1.70301,10.4827,178.606,-10.0127,3.08447,0
-0.515827,1.89805,9.98229,168.417,-10.1891,2.05112,0
-0.722098,2.04684,9.7615,159.584,-8.83301,2.27389,0
-0.684227,2.05163,9.17068,151.619,-7.9646,2.70007,0
-0.607437,1.89491,9.11544,145.667,-5.95248,2.14083,0
-0.388742,1.89611,9.51287,139.909,-5.75795,0.874016,0
-0.311951,1.87261,10.1892,135.005,-4.90347,0.527199,0
-0.179477,1.97245,11.4717,131.548,-3.45726,0.759712,0
-0.160466,1.93622,12.4146,128.438,-3.10963,1.1227,0
0.0103285,1.7563,13.1934,127.263,-1.17527,0.663933,0
-0.27423,1.70271,13.4831,127.218,-0.0446548,-0.504768,0
-0.121847,1.74327,12.8235,126.346,-0.872299,-0.928116,0
-0.144899,2.12783,12.1932,126.88,0.533592,1.29774,0
-0.0963995,2.1413,11.6416,127.207,0.326828,2.57847,0
-0.421074,2.4064,11.3645,128.432,1.22544,0.927551,0
-0.433948,2.6465,10.8099,129.366,0.933609,-2.76617,0
-0.718356,2.548,10.5694,129.692,0.326294,-2.68727,0
-0.671204,2.56701,10.3992,130.421,0.729248,-1.70353,0
-0.737816,2.40879,9.96134,130.77,0.348557,-1.52866,0
-0.809816,2.595,9.96253,131.886,1.11646,-1.73431,0
-0.950673,2.21884,9.92601,132.968,1.08136,-0.572807,0
-1.03899,2.55189,10.1136,133.945,0.977188,0.305229,0
-1.22565,2.55653,9.96313,133.937,-0.0075531,1.05722,0
-1.21502,2.40834,9.81644,131.944,-1.99274,1.56385,0
-1.07896,2.21449,9.4506,128.037,-3.90717,2.39621,0
-0.902922,2.26793,9.1629,122.585,-5.45209,3.01738,0
-0.709824,2.25102,9.62693,117.178,-5.40742,3.98463,0
-0.511636,2.1642,9.259,112.376,-4.80139,4.04208,0
-0.468226,2.36658,9.42276,108.713,-3.66339,2.87828,0
-0.60594,2.02978,9.41303,105.774,-2.93931,1.73941,4.04208
-0.429457,2.25925,9.39327,103.174,-2.59989,1.69537,0
-0.432151,1.81408,8.76023,100.435,-2.7392,1.0407,0
-0.180674,1.59149,8.57402,97.7696,-2.66504,-0.812393,0
-0.343236,1.34256,8.57627,95.2877,-2.4819,-1.46147,0
-0.0862207,1.09033,8.04517,92.8093,-2.47836,-1.70642,0
-0.0443079,1.14093,8.18633,90.4142,-2.39514,-2.22185,0
-0.0917592,1.32385,7.99502,87.9972,-2.41696,-2.86267,0
-0.0875679,1.26128,8.22899,85.4621,-2.53507,-1.71609,0
-0.108973,1.17895,7.8874,82.7315,-2.73058,-1.88036,0
0.00613724,1.12132,7.83935,80.1737,-2.55788,-1.39597,0
-0.222737,1.10156,7.7898,78.0838,-2.08987,-1.84911,0
-0.366588,1.13943,7.95087,76.5045,-1.57928,-2.16361,0
-0.280966,1.38612,7.83576,74.3264,-2.17809,-1.90572,0
-0.377964,1.48581,8.06702,72.8735,-1.45294,-1.24461,0
-0.642614,1.59134,8.11193,71.2573,-1.61623,-0.508957,0
-0.641865,1.68864,8.22165,69.8677,-1.38957,0.641602,0
-0.850531,1.84581,8.61803,68.9226,-0.945068,0.20723,0
-0.716111,1.97769,8.80828,69.0345,0.111908,0.338478,0
-0.806673,2.04834,8.96321,69.6037,0.569138,1.74992,0
-0.954864,1.97215,8.94674,70.1895,0.5858,2.35878,0
-0.8176,2.10193,9.00408,71.4544,1.26494,2.21449,0
-0.714464,1.96377,9.09494,72.6272,1.17282,1.8762,0
-0.597857,2.07992,8.97444,73.8486,1.22142,1.21854,0
-0.58184,1.92185,9.08281,74.9246,1.07593,0.3507,0
-0.520917,1.69747,8.86412,76.0566,1.13203,0.35997,0
-0.481549,1.69133,9.15077,77.5639,1.50727,-0.792061,0
-0.483944,1.45258,9.29088,79.2339,1.67004,-0.798134,0
-0.53364,1.30379,9.29088,80.7124,1.47851,-0.285446,0
-1.18524,1.46905,8.94255,81.9707,1.2583,-1.27663,0
-1.21517,1.39929,8.63195,82.6281,0.657364,-1.20075,0
-1.25739,1.64104,8.40472,83.0134,0.385292,0.228622,0
-1.38627,1.49524,8.23947,83.0876,0.0741959,0.201927,0
-1.59868,1.61769,8.23183,82.746,-0.341568,-0.0426102,0
-2.06211,1.58236,7.73906,81.786,-0.960045,0.149818,0
-2.06421,1.69897,7.72708,80.6403,-1.14565,-0.507759,0
-2.4513,1.82695,8.08783,80.01,-0.630356,-0.69973,0
-2.47346,1.83069,7.91524,79.1325,-0.877472,-1.03426,0
-2.40355,1.68684,7.73741,77.9703,-1.16217,-0.470985,0
-2.07992,1.19003,7.8862,76.8897,-1.0806,0.700409,0
-1.82201,1.21637,8.14022,75.923,-0.96669,0.964561,0
-1.68115,1.18748,8.4164,75.5072,-0.415825,0.596077,0
-1.44884,0.975521,8.98402,75.3156,-0.191612,0.98481,0
-1.10919,0.746498,9.22726,75.2072,-0.108421,0.726013,0
-0.78392,0.972378,9.80177,75.7903,0.583099,0.175873,0
-0.633333,1.00217,10.3722,77.3813,1.59103,0.775108,0
-0.486788,1.14108,11.0867,80.2881,2.90678,0.290543,0
-0.340242,1.16682,11.0273,83.2984,3.01028,-0.959717,0
-0.14415,1.12506,11.175,86.6809,3.38258,-1.52901,0
-0.0857716,0.912502,11.2162,90.0376,3.35668,-0.642548,0
-0.0808319,1.13269,10.9364,93.4279,3.39034,-0.466652,0
-0.573008,1.18583,10.7493,96.5796,3.15167,0.407822,0
-0.185015,1.21847,10.3472,98.6936,2.11403,0.589561,0
-0.186512,1.45213,9.93948,100.495,1.80102,0.780205,0
-0.0833766,1.65646,9.65837,102.216,1.72155,0.543266,0
-0.149539,1.89805,9.42605,103.75,1.53381,-0.0556793,0
-0.0128732,1.85973,9.38533,105.03,1.28004,-0.649239,0
-0.00224533,1.82575,9.48443,106.169,1.13847,-0.300232,0
0.103585,1.76618,9.66525,106.968,0.798996,-0.140739,0
-0.0377216,1.62577,10.1703,108.164,1.19685,-0.0564423,0
-0.020657,1.9009,10.099,108.663,0.498123,0.0977707,0
-0.0670605,1.8491,10.0763,108.41,-0.252075,-0.141724,0
0.0748444,1.58011,10.0711,107.128,-1.28283,-0.061058,0
0.00613724,1.40213,9.83215,105.6,-1.52753,0.0372391,0
0.0739462,1.39405,9.72857,103.752,-1.84835,-0.149483,0
0.040416,1.36995,9.60987,101.726,-2.02592,-0.49675,0
0.111967,1.3689,9.38518,99.7929,-1.9329,-1.03024,0
0.220791,1.49569,9.52739,98.2788,-1.51406,-1.36845,0
0.270787,1.34241,9.51257,97.2651,-1.01374,-1.70117,0
0.389191,1.28807,9.63007,96.8659,-0.399239,-1.80023,0
0.110919,1.37803,9.45494,96.5704,-0.295479,-1.7519,0
0.205523,1.17356,9.50478,96.5257,-0.0446854,-1.2433,0
0.203427,1.13823,9.40389,96.4149,-0.110817,-1.19563,0
-0.00733475,1.02267,9.31543,96.0733,-0.341537,-1.27644,0
-0.266446,0.957259,9.43174,95.6607,-0.412643,-1.23889,0
-0.256866,0.911155,9.34043,94.5395,-1.12124,-1.11603,0
-0.417632,0.921933,9.27591,93.3809,-1.15861,-1.20029,0
-0.676743,1.04288,9.44925,92.4983,-0.882591,-0.850777,0
-0.591869,1.11937,9.14344,91.3281,-1.17017,-1.02716,0
-0.652643,1.05845,9.07338,90.4053,-0.922798,-0.970901,0
-0.650996,1.01684,8.95408,89.4703,-0.935036,-0.675362,0
-0.790656,1.2493,8.93567,88.708,-0.762245,-0.811852,0
-1.00351,1.17401,8.62521,87.8837,-0.82428,-0.248032,0
-0.742456,1.15126,8.85603,87.0868,-0.796936,-0.398682,0
-0.812061,1.33941,8.99345,86.5225,-0.564293,0.100868,0
-0.847538,1.46201,9.07069,85.934,-0.588486,1.05935,0
-0.819097,1.31292,9.11724,85.5723,-0.361771,1.77969,0
-0.839305,1.37055,9.13236,85.2112,-0.361099,1.82197,0
-0.835862,1.74298,9.40389,85.3611,0.149979,1.95159,0
-0.689466,1.62263,9.26603,85.4327,0.0715256,2.23232,0
-0.392484,1.69657,9.34776,85.4619,0.0292587,2.11799,0
-0.568069,1.79252,9.26977,85.5447,0.0827942,3.14,0
-0.526755,2.03771,9.03626,85.4833,-0.0614471,2.91498,0
-0.935405,1.96736,9.0168,85.1842,-0.299103,2.86391,0
-0.941392,2.25865,8.85888,85.138,-0.0461426,3.15149,0
-0.95681,2.38813,8.6303,84.9648,-0.173233,2.59966,0
-1.18973,2.52734,8.49723,84.8631,-0.101715,2.27431,3.15149
-1.24122,2.50594,8.50606,84.7469,-0.116165,3.12604,0
-1.38342,2.61237,8.59887,85.1156,0.368698,2.64081,0
-1.12326,2.60653,8.63554,85.2608,0.145157,2.78154,0
-1.18449,2.6429,8.72955,85.3393,0.0785828,2.2773,0
-0.548609,2.34143,8.46295,84.8563,-0.483017,1.01375,0
-0.489332,2.29518,8.45711,84.3258,-0.530548,0.230103,0
