Counter, Data, Peaks
15271,1477,
15272,6160,
15273,-434,
15274,4298,
15275,26347,
15276,64098,
15277,72102,72102,
15278,57939,
15279,45069,
15280,52608,
15281,10997,
15282,-15665,
15283,-64231,
15284,-105075,
15285,-112704,
15286,-116864,
15287,-102688,
15288,-48012,
15289,-58240,
15290,-39906,
15291,-24403,
15292,-1943,
15293,13475,
15294,27254,
15295,39614,
15296,56767,
15297,81574,
15298,66071,
15299,34394,
15300,22114,
15301,44209,
15302,73605,
15303,92332,
15304,97129,
15305,91175,
15306,46758,
15307,8618,
15308,-50060,
15309,-104731,
15310,-113898,
15311,-82112,
15312,-72242,
15313,-36514,
15314,-26950,
15315,-20568,
15316,-16703,
15317,-15735,
15318,-12302,
15319,-9673,
15320,-12673,
15321,-8270,
15322,5426,
15323,28030,
15324,34571,
15325,30898,
15326,67698,
15327,108248,108248,
15328,94356,
15329,44359,
15330,16509,
15331,6413,
15332,-1993,
15333,-31737,
15334,-68396,
15335,-99619,
15336,-113115,
15337,-109536,
15338,-74113,
15339,-64136,
15340,-48580,
15341,-21481,
15342,-15015,
15343,-1925,
15344,20728,
15345,27062,
15346,41863,
15347,74957,
15348,96204,
15349,61593,
15350,30806,
15351,31405,
15352,66506,
15353,93868,
15354,99739,
15355,84266,
15356,38039,
15357,37885,
15358,-43847,
15359,-92964,
15360,-107349,
15361,-87433,
15362,-56086,
15363,-21937,
15364,-3475,
15365,-136,
15366,782,
15367,-2101,
15368,-3651,
15369,-3828,
15370,-6626,
15371,-7585,
15372,-9122,
15373,-8726,
15374,240,
15375,3962,
15376,-3737,
15377,20428,
15378,56741,
15379,78713,
15380,90791,
15381,126581,
15382,96053,
15383,39650,
15384,-29203,
15385,-68837,
15386,-95436,
15387,-107283,
15388,-74507,
15389,-83795,
15390,-52951,
15391,-53688,
15392,-44500,
15393,-35009,
15394,-19877,
15395,-5195,
15396,2938,
15397,13157,
15398,22644,
15399,40250,
15400,62943,
15401,63131,
15402,44039,
15403,28104,
15404,43447,
15405,74855,
15406,92542,
15407,97109,97109,
15408,94627,
15409,32266,
15410,-18396,
15411,-101987,
15412,-134937,
15413,-135116,
15414,-90960,
15415,-43139,
15416,-13453,
15417,-6601,
15418,-4450,
15419,-5428,
15420,-9231,
15421,-8655,
15422,-6753,
15423,-4658,
15424,-1613,
15425,4833,
15426,10518,
15427,3152,
15428,7549,
15429,27113,
15430,38795,
15431,55887,
15432,53881,
15433,51527,
15434,34692,
15435,24522,
15436,-11098,
15437,-59473,
15438,-93895,
15439,-109328,
15440,-104512,
15441,-71952,
15442,-73934,
15443,-43665,
15444,-41904,
15445,-39688,
15446,-19290,
15447,-4361,
15448,6070,
15449,13828,
15450,18852,
15451,35603,
15452,61372,
15453,55130,
15454,26417,
15455,16622,
15456,39684,
15457,76106,
15458,109746,
15459,113928,113928,
15460,96617,
15461,61232,
15462,6926,
15463,-33249,
15464,-63329,
15465,-74143,
15466,-54012,
15467,-29499,
15468,-19516,
15469,-10365,
15470,-9988,
15471,-13695,
15472,-16359,
15473,-15570,
15474,-14298,
15475,-13127,
15476,-12762,
15477,-6359,
15478,9045,
15479,12311,
15480,15410,
15481,24991,
15482,54474,
15483,88328,
15484,97516,
15485,93082,
15486,91649,
15487,56170,
15488,2344,
15489,-58160,
15490,-110265,
15491,-114807,
15492,-110009,
15493,-105403,
15494,-72760,
15495,-65751,
15496,-52808,
15497,-35946,
15498,-12664,
15499,-8563,
15500,3907,
15501,15243,
15502,32591,
15503,71131,
15504,99070,
15505,62647,
15506,30653,
15507,38059,
15508,82926,
15509,118971,
15510,118730,
15511,132033,132033,
15512,100596,
15513,114783,
15514,52883,
15515,-58609,
15516,-114375,
15517,-116698,
15518,-103239,
15519,-68310,
15520,-39659,
15521,-25314,
15522,-19492,
15523,-20512,
15524,-18225,
15525,-14274,
15526,-11526,
15527,-8835,
15528,-9056,
15529,-329,
15530,14079,
15531,25977,
15532,28414,
15533,21718,
15534,39358,
15535,41129,
15536,29095,
15537,61650,
15538,76668,
15539,31297,
15540,-36935,
15541,-98145,
15542,-122989,
15543,-151757,
15544,-131734,
15545,-165114,
15546,-136429,
15547,-74013,
15548,-55808,
15549,-36157,
15550,-10582,
15551,6802,
15552,15412,
15553,27558,
15554,36679,
15555,47991,
15556,75920,
15557,80999,
15558,51587,
15559,31296,
15560,41796,
15561,73738,
15562,89867,
15563,90079,90079,
15564,89667,
15565,77054,
15566,6220,
15567,-40515,
15568,-79217,
15569,-90725,
15570,-86127,
15571,-54360,
15572,-32602,
15573,-20988,
15574,-19186,
15575,-16248,
15576,-14759,
15577,-10111,
15578,-8880,
15579,-7997,
15580,-177,
15581,-879,
15582,8381,
15583,23074,
15584,39164,
15585,39233,
15586,34144,
15587,53494,
15588,61066,
15589,74288,
15590,90877,
15591,60599,
15592,13307,
15593,-52499,
15594,-97773,
15595,-117101,
15596,-127410,
15597,-119916,
15598,-83158,
15599,-74480,
15600,-49536,
15601,-32744,
15602,-12838,
15603,-1839,
15604,8224,
15605,24211,
15606,37430,
15607,46901,
15608,67387,
15609,88319,88319,
15610,81074,
15611,37582,
15612,16409,
15613,27760,
15614,67076,
15615,87072,
15616,64969,
15617,50047,
15618,61957,
15619,7519,
15620,-45597,
15621,-78209,
15622,-73729,
15623,-43083,
15624,-18154,
15625,-1692,
15626,228,
15627,-1223,
15628,-1110,
15629,609,
15630,872,
15631,1525,
15632,-2661,
15633,-7077,
15634,-13467,
15635,-14951,
15636,-13173,
15637,-10437,
15638,3891,
15639,16528,
15640,13926,
15641,8520,
15642,39575,
15643,97000,
15644,124041,124041,
15645,64179,
15646,-17117,
15647,-81854,
15648,-90314,
15649,-87676,
15650,-100910,
15651,-77331,
15652,-64032,
15653,-55047,
15654,-47946,
15655,-32768,
15656,-24368,
15657,-18572,
15658,-13023,
15659,-9460,
15660,-6097,
15661,-4289,
15662,-2167,
15663,363,
15664,8092,
15665,25939,
15666,50462,
15667,80929,
15668,86831,
15669,45902,
15670,-17970,
15671,-42299,
15672,-51640,
15673,-66196,
15674,-83185,
15675,-103140,
15676,-100285,
15677,-61734,
15678,-41153,
15679,-22220,
15680,-20076,
15681,-18529,
15682,-17792,
15683,-13275,
15684,-6759,
15685,200,
15686,2519,
15687,6209,
15688,7119,
15689,8077,
15690,9367,
15691,10974,
15692,11659,
15693,13004,
15694,15395,15395,
15695,14648,
15696,9724,
15697,-5105,
15698,-26913,
15699,-55016,
15700,-62396,
15701,-23545,
15702,29387,
15703,44911,
15704,58119,
15705,75512,
15706,44481,
15707,23024,
15708,-3309,
15709,-12767,
15710,-10477,
15711,-98,
15712,5935,
15713,-253,
15714,-2583,
15715,-8253,
15716,-9735,
15717,-10157,
15718,-6122,
15719,-2172,
15720,1797,
15721,3467,
15722,2418,
15723,2419,
15724,5271,
15725,9559,
15726,6471,
15727,10577,
15728,6736,
15729,12183,
15730,15437,
15731,15549,
15732,18618,
15733,28439,
15734,27277,
15735,-7565,
15736,-54471,
15737,-80217,
15738,-26163,
15739,49290,
15740,88698,88698,
15741,88613,
15742,67834,
15743,40147,
15744,16900,
15745,10080,
15746,5596,
15747,7656,
15748,12883,
15749,7468,
15750,-1745,
15751,-10656,
15752,-17585,
15753,-14354,
15754,-10719,
15755,-5692,
15756,-4068,
15757,-6871,
15758,1797,
15759,17864,
15760,36100,
15761,19779,
15762,12074,
15763,21106,
15764,24864,
15765,14434,
15766,617,
15767,9497,
15768,10389,
15769,4956,
15770,-31167,
15771,-84686,
15772,-114508,
15773,-103956,
15774,-79985,
15775,-59960,
15776,-36647,
15777,-20718,
15778,-11414,
15779,-5891,
15780,-2322,
15781,11732,
15782,21597,
15783,29262,
15784,36440,
15785,35113,
15786,43387,
15787,53906,
15788,54184,
15789,28474,
15790,6368,
15791,6871,
15792,26432,
15793,55653,55653,
15794,57994,
15795,45408,
15796,5768,
15797,-29387,
15798,-34052,
15799,-31956,
15800,-12634,
15801,-1218,
15802,4478,
15803,3869,
15804,6323,
15805,5482,
15806,1755,
15807,410,
15808,-4042,
15809,-7853,
15810,-10557,
15811,-10507,
15812,-5997,
15813,13316,
15814,8335,
15815,-2110,
15816,7966,
15817,33676,
15818,49197,
15819,44767,
15820,28315,
15821,33070,
15822,21052,
15823,-20952,
15824,-64084,
15825,-84696,
15826,-85458,
15827,-86357,
15828,-63694,
15829,-42808,
15830,-34388,
15831,-20222,
15832,-12309,
15833,-7750,
15834,1900,
15835,12339,
15836,12509,
15837,20295,
15838,38508,
15839,66683,
15840,89861,89861,
15841,84021,
15842,44138,
15843,18102,
15844,17341,
15845,16112,
15846,45871,
15847,71943,
15848,45162,
15849,18701,
15850,-46699,
15851,-57616,
15852,-51736,
15853,-44390,
15854,-32088,
15855,-11761,
15856,-6986,
15857,-5307,
15858,-2808,
15859,-8531,
15860,-8359,
15861,-5813,
15862,-7008,
15863,-5932,
15864,-4727,
15865,-3356,
15866,2656,
15867,5090,
15868,8642,
15869,20484,
15870,36116,
15871,51664,
15872,41448,
15873,34125,
15874,44532,
15875,32392,
15876,2753,
15877,-39683,
15878,-70084,
15879,-91853,
15880,-80180,
15881,-80420,
15882,-40982,
15883,-43297,
15884,-32996,
15885,-21711,
15886,1870,
15887,9518,
15888,17166,
15889,24348,
15890,31107,
15891,63456,
15892,90865,
15893,60846,
15894,21376,
15895,3609,
15896,12084,
15897,30540,
15898,48472,
15899,66304,
15900,61856,
15901,31620,
15902,-19433,
15903,-56958,
15904,-80977,
15905,-77963,
15906,-58574,
15907,-31506,
15908,-14614,
15909,-218,
15910,-4293,
15911,-1814,
15912,-3499,
15913,-6348,
15914,-9592,
15915,-3208,
15916,887,
15917,18769,
15918,25832,
15919,21720,
15920,25634,
15921,56217,
15922,57968,57968,
15923,9488,
15924,-30936,
15925,-22903,
15926,-1359,
15927,259,
15928,-15648,
15929,-44407,
15930,-76380,
15931,-101853,
15932,-97337,
15933,-72268,
15934,-45041,
15935,-43730,
15936,-28512,
15937,-17175,
15938,4617,
15939,21014,
15940,27983,
15941,30294,
15942,52916,
15943,71769,
15944,64673,
15945,84934,
15946,18606,
15947,21737,
15948,29376,
15949,34907,
15950,30280,
15951,55071,
15952,49723,
15953,1166,
15954,-26668,
15955,-31681,
15956,-16861,
15957,4853,
15958,13480,
15959,18242,
15960,21476,
15961,21200,
15962,19214,
15963,15201,
15964,7940,
15965,-3076,
15966,-11262,
15967,-12236,
15968,-2210,
15969,7811,
15970,-8903,
15971,-20773,
15972,-14415,
15973,21908,
15974,39072,39072,
15975,28623,
15976,15085,
15977,-20729,
15978,30021,
15979,8207,
15980,-12957,
15981,-40608,
15982,-54949,
15983,-83455,
15984,-87207,
15985,-75415,
15986,-56142,
15987,-27325,
15988,-27580,
15989,-20440,
15990,-6234,
15991,2561,
15992,5305,
15993,17020,
15994,34739,
15995,56717,
15996,56930,
15997,25310,
15998,5870,
15999,10439,
16000,36725,
16001,46710,
16002,54779,
16003,67121,
16004,54697,
16005,-3055,
16006,-54078,
16007,-76570,
16008,-57236,
16009,-38418,
16010,-28331,
16011,-17096,
16012,-12309,
16013,-11307,
16014,-11612,
16015,-8506,
16016,-4681,
16017,-877,
16018,-4888,
16019,-3643,
16020,15473,
16021,36402,36402,
16022,19304,
16023,-1843,
16024,9117,
16025,27133,
16026,27351,
16027,10646,
16028,6769,
16029,17757,
16030,22071,
16031,1403,
16032,-42552,
16033,-68068,
16034,-67417,
16035,-77020,
16036,-72621,
16037,-46950,
16038,-28508,
16039,-9234,
16040,3425,
16041,20116,
16042,33568,
16043,27440,
16044,26124,
16045,42368,
16046,69220,
16047,63683,
16048,15649,
16049,-1574,
16050,19002,
16051,42970,
16052,46810,
16053,36487,
16054,46300,
16055,64573,
16056,19646,19646,
16057,-5821,
16058,-26990,
16059,-44029,
16060,-46027,
16061,-21575,
16062,-16100,
16063,-1169,
16064,-4227,
16065,-968,
16066,-7904,
16067,-9658,
16068,-16484,
16069,-22125,
16070,-15838,
16071,47,
16072,13648,
16073,-5765,
16074,-13680,
16075,31624,
16076,79257,
16077,82787,
16078,43557,
16079,17411,
16080,31339,
16081,19828,
16082,-10262,
16083,-42055,
16084,-70354,
16085,-84203,
16086,-84594,
16087,-80036,
16088,-47221,
16089,-42080,
16090,-38825,
16091,-23610,
16092,-6268,
16093,-4676,
16094,9771,
16095,11602,
16096,28642,
16097,48589,
16098,72035,72035,
16099,63995,
16100,31624,
16101,17307,
16102,29061,
16103,49598,
16104,42918,
16105,49591,
16106,62783,
16107,30582,
16108,-29528,
16109,-59409,
16110,-69500,
16111,-43944,
16112,-13508,
16113,2100,
16114,6610,
16115,7009,
16116,5559,
16117,-1413,
16118,-2544,
16119,-5557,
16120,-8321,
16121,-11517,
16122,-7507,
16123,3257,
16124,13338,
16125,2665,
16126,-8394,
16127,165,
16128,27964,27964,
16129,47060,
16130,37609,
16131,37591,
16132,48432,
16133,40286,
16134,5242,
16135,-39904,
16136,-61826,
16137,-71414,
16138,-80934,
16139,-86368,
16140,-77453,
16141,-65985,
16142,-37913,
16143,-31578,
16144,-22969,
16145,-7722,
16146,5137,
16147,8127,
16148,18379,
16149,45833,
16150,66503,66503,
16151,49038,
16152,22373,
16153,9529,
16154,26609,
16155,46121,
16156,51786,
16157,66280,
16158,60410,
16159,52571,
16160,-13710,
16161,-49466,
16162,-61139,
16163,-63268,
16164,-44255,
16165,-29558,
16166,-20588,
16167,-18808,
16168,-13678,
16169,-12307,
16170,-13693,
16171,-10739,
16172,-9085,
16173,-380,
16174,14797,
16175,36869,
16176,32479,
16177,7438,
16178,820,
16179,21988,
16180,38033,
16181,26467,
16182,-1782,
16183,-411,
16184,12749,
16185,19969,
16186,-10143,
16187,-55383,
16188,-72344,
16189,-79751,
16190,-63836,
16191,-69406,
16192,-40902,
16193,-41891,
16194,-36697,
16195,-17681,
16196,-3655,
16197,8129,
16198,15445,
16199,25798,
16200,49379,
16201,80197,80197,
16202,74232,
16203,27816,
16204,12602,
16205,16977,
16206,29884,
16207,34652,
16208,46540,
16209,64872,
16210,52479,
16211,680,
16212,-30215,
16213,-56371,
16214,-48348,
16215,-36656,
16216,-19215,
16217,-16299,
16218,-5631,
16219,3845,
16220,-3657,
16221,-4780,
16222,-8933,
16223,-8783,
16224,-7639,
16225,-3399,
16226,9513,
16227,23593,
16228,5294,
16229,-30,
16230,26992,
16231,67109,
16232,71174,
16233,43823,
16234,12283,
16235,22049,
16236,13529,
16237,-13028,
16238,-50205,
16239,-81561,
16240,-95613,
16241,-94202,
16242,-78737,
16243,-47682,
16244,-36605,
16245,-17913,
16246,-4493,
16247,7600,
16248,3786,
16249,6097,
16250,13278,
16251,36672,
16252,72865,
16253,74781,74781,
16254,43702,
16255,18163,
16256,28186,
16257,52323,
16258,58523,
16259,62719,
16260,81147,
16261,81554,
16262,23227,
16263,-31077,
16264,-85347,
16265,-87834,
16266,-63188,
16267,-37281,
16268,-11325,
16269,-55,
16270,3849,
16271,2429,
16272,965,
16273,-4294,
16274,-7528,
16275,-6285,
16276,-7192,
16277,-10349,
16278,-4726,
16279,11616,
16280,18236,
16281,17033,
16282,24430,
16283,38611,
16284,25011,
16285,22158,
16286,31058,
16287,25990,
16288,-5344,
16289,-42531,
16290,-70145,
16291,-98855,
16292,-109811,
16293,-107645,
16294,-78342,
16295,-71735,
16296,-43558,
16297,-40274,
16298,-18578,
16299,2393,
16300,15850,
16301,27177,
16302,29736,
16303,44824,
16304,67701,
16305,73138,73138,
16306,44381,
16307,19829,
16308,24452,
16309,50019,
16310,60753,
16311,44206,
16312,54084,
16313,35577,
16314,-5778,
16315,-33477,
16316,-67850,
16317,-68927,
16318,-56209,
16319,-32038,
16320,-14747,
16321,-4687,
16322,-1522,
16323,-1163,
16324,1538,
16325,808,
16326,1328,
16327,1193,
16328,7557,
16329,20670,
16330,24805,
16331,254,
16332,-3428,
16333,23276,
16334,62832,
16335,67380,
16336,47936,
16337,11654,
16338,10374,
16339,10536,
16340,-4680,
16341,-38582,
16342,-68976,
16343,-76692,
16344,-91383,
16345,-69791,
16346,-42638,
16347,-44655,
16348,-29034,
16349,-24249,
16350,-4973,
16351,10952,
16352,21762,
16353,22712,
16354,31530,
16355,54435,
16356,78705,78705,
16357,77676,
16358,39626,
16359,12213,
16360,10124,
16361,19159,
16362,36853,
16363,74959,
16364,63531,
16365,26973,
16366,-29662,
16367,-66578,
16368,-72487,
16369,-41696,
16370,-18239,
16371,-5814,
16372,1870,
16373,3012,
16374,4877,
16375,3002,
16376,362,
16377,-2282,
16378,-3555,
16379,-8290,
16380,-7867,
16381,-2655,
16382,8598,
16383,17226,
16384,-413,
16385,-7646,
16386,9280,
16387,29944,
16388,25482,
16389,36308,
16390,53048,
16391,47118,
16392,18770,
16393,-17049,
16394,-55362,
16395,-81932,
16396,-80059,
16397,-78322,
16398,-61214,
16399,-41003,
16400,-39194,
16401,-32259,
16402,-19870,
16403,-3451,
16404,2883,
16405,12387,
16406,16832,
16407,23948,
16408,38214,
16409,53859,53859,
16410,61423,
16411,47200,
16412,20092,
16413,12030,
16414,15412,
16415,24203,
16416,67023,
16417,90903,
16418,79179,
16419,11224,
16420,-34221,
16421,-50471,
16422,-48447,
16423,-27909,
16424,-12274,
16425,-7554,
16426,-2725,
16427,-4757,
16428,-8790,
16429,-13907,
16430,-18694,
16431,-20892,
16432,-19285,
16433,-20904,
16434,-23378,
16435,-22536,
16436,-12412,
16437,10853,
16438,24512,
16439,32855,
16440,30293,
16441,25964,
16442,21098,
16443,43425,
16444,64198,64198,
16445,40804,
16446,-4355,
16447,-42414,
16448,-83279,
16449,-103908,
16450,-115713,
16451,-90454,
16452,-64313,
16453,-57641,
16454,-37436,
16455,-24458,
16456,-14868,
16457,-3009,
16458,5279,
16459,13401,
16460,23822,
16461,36614,
16462,56518,
16463,81455,
16464,81331,
16465,35568,
16466,12922,
16467,14398,
16468,25229,
16469,26884,
16470,34063,
16471,28310,
16472,19637,
16473,-11750,
16474,-31450,
16475,-45896,
16476,-51051,
16477,-34254,
16478,-20860,
16479,-8617,
16480,-3107,
16481,-1557,
16482,-8023,
16483,-6087,
16484,-8078,
16485,-5699,
16486,-8594,
16487,-4093,
16488,2552,
16489,15233,
16490,22254,
16491,33352,
16492,27467,
16493,25221,
16494,1928,
16495,-17166,
16496,-5181,
16497,43055,43055,
16498,58990,
16499,33809,
16500,-1317,
16501,-38934,
16502,-66664,
16503,-74614,
16504,-75875,
16505,-54483,
16506,-38507,
16507,-30756,
16508,-20085,
16509,-10300,
16510,3365,
16511,5141,
16512,14701,
16513,17582,
16514,28991,
16515,43938,
16516,61139,
16517,62320,
16518,31283,
16519,14751,
16520,28180,
16521,43392,
16522,63158,
16523,55207,
16524,42529,
16525,24293,
16526,-3650,
16527,-6681,
16528,-29048,
16529,-49491,
16530,-48708,
16531,-33986,
16532,-27633,
16533,-18812,
16534,-16914,
16535,-14615,
16536,-12671,
16537,-13590,
16538,-9755,
16539,-7324,
16540,1594,
16541,13746,
16542,13640,
16543,7084,
16544,17080,
16545,27255,
16546,38456,
16547,41924,41924,
16548,28205,
16549,4025,
16550,17824,
16551,6769,
16552,-20839,
16553,-56956,
16554,-90642,
16555,-98393,
16556,-85576,
16557,-74877,
16558,-37775,
16559,-35732,
16560,-20134,
16561,239,
16562,9648,
16563,18673,
16564,29687,
16565,37263,
16566,57526,
16567,79570,
16568,75857,
16569,34797,
16570,14333,
16571,24286,
16572,33204,
16573,43130,
16574,60777,
16575,77495,
16576,24361,
16577,13242,
16578,-38200,
16579,-47930,
16580,-64402,
16581,-49820,
16582,-30680,
16583,-10526,
16584,-2767,
16585,-1792,
16586,-5415,
16587,-8890,
16588,-13569,
16589,-14250,
16590,-18490,
16591,-19223,
16592,-20876,
16593,-17051,
16594,-3101,
16595,22884,
16596,29306,29306,
16597,20344,
16598,18886,
16599,11428,
16600,19239,
16601,54165,
16602,44359,
16603,7950,
16604,-25237,
16605,-58216,
16606,-80977,
16607,-95790,
16608,-55926,
16609,-58275,
16610,-24780,
16611,-31528,
16612,-18315,
16613,-10963,
16614,-8117,
16615,-2527,
16616,-3530,
16617,-619,
16618,8213,
16619,17119,
16620,40553,
16621,74799,
16622,81085,
16623,47087,
16624,18153,
16625,2237,
16626,-7047,
16627,-19830,
16628,-8230,
16629,8640,
16630,3549,
16631,-8451,
16632,-33129,
16633,-40750,
16634,-20479,
16635,-6356,
16636,4708,
16637,6763,
16638,3665,
16639,2400,
16640,-3641,
16641,-3705,
16642,-3074,
16643,-899,
16644,1014,
16645,-694,
16646,-2197,
16647,-4092,
16648,-3821,
16649,-2423,
16650,-3696,
16651,-3297,
16652,-12240,
16653,-34043,
16654,-24878,
16655,19336,
16656,54354,
16657,50536,
16658,24746,
16659,-12308,
16660,-38583,
16661,-54866,
16662,-63206,
16663,-63343,
16664,-41723,
16665,-28875,
16666,-25179,
16667,-19531,
16668,-19471,
16669,-13348,
16670,-9767,
16671,-5175,
16672,2239,
16673,8528,
16674,10896,
16675,12262,
16676,12581,
16677,9831,
16678,6580,
16679,8117,
16680,8479,
16681,2265,
16682,-2660,
16683,-3889,
16684,-4399,
16685,-17400,
16686,-27093,
16687,-40441,
16688,-43131,
16689,-30604,
16690,-16043,
16691,-707,
16692,139,
16693,-748,
16694,-1955,
16695,-3338,
16696,-2773,
16697,1908,
16698,4742,
16699,8133,
16700,11651,
16701,12825,
16702,13787,
16703,11013,
16704,7986,
16705,3006,
16706,1640,
16707,-1479,
16708,-2142,
16709,1525,
16710,2946,
16711,1108,
16712,-67,
16713,4407,
16714,6751,
16715,3391,
16716,-5603,
16717,-1886,
16718,-3257,
16719,-1778,
16720,-7018,
16721,-7179,
16722,-4989,
16723,-1752,
16724,-18,
16725,-1621,
16726,-946,
16727,1526,
16728,366,
16729,-4017,
16730,-1565,
16731,1296,
16732,104,
16733,-452,
16734,555,
16735,1694,
16736,2273,
16737,2603,
16738,2673,
16739,1266,
16740,-1297,
16741,-2399,
16742,-458,
16743,-2185,
16744,-927,
16745,-5,
16746,36,
16747,1470,
16748,45,
16749,-324,
16750,848,
16751,2766,
16752,-462,
16753,895,
16754,235,
16755,-943,
16756,-1417,
16757,2238,
16758,2592,
16759,-2726,
16760,-2287,
16761,936,
16762,716,
16763,-1198,
16764,721,
16765,-529,
16766,-426,
16767,-1215,
16768,-1532,
16769,-967,
16770,-1821,
16771,-930,
16772,1718,
16773,2681,
16774,1938,
16775,3329,
16776,2150,
16777,595,
16778,1337,
16779,-1185,
16780,-382,
16781,736,
16782,-3486,
16783,-2119,
16784,-1353,
16785,-887,
16786,-1383,
16787,-6948,
16788,-1111,
16789,1704,
16790,-2042,
16791,-1323,
16792,-1547,
16793,-2181,
16794,-8897,
16795,-2756,
16796,-2721,
16797,-1658,
16798,-2743,
16799,-2045,
16800,-1595,
16801,-2626,
16802,-851,
16803,-1213,
16804,-2330,
16805,-4001,
16806,-3384,
16807,-1931,
16808,-1817,
16809,-2598,
16810,-1589,
16811,-991,
16812,-2350,
16813,-1607,
16814,1352,
16815,-2499,
16816,339,
16817,-908,
16818,-442,
16819,5749,
16820,993,
16821,-2905,
16822,12,
16823,1405,
16824,1800,
16825,1402,
16826,7540,
16827,2674,
16828,1552,
16829,2350,
16830,1658,
16831,2443,
16832,1482,
16833,2843,
16834,2152,
16835,1779,
16836,-962,
16837,1511,
16838,4015,
16839,3122,
16840,650,
16841,4644,
16842,1351,
16843,1360,
16844,5377,
16845,5260,
16846,4952,
16847,6137,
16848,4599,
16849,4532,
16850,4985,
16851,3057,
16852,902,
16853,2401,
16854,1525,
16855,1143,
16856,1946,
16857,3263,
16858,3021,
16859,1033,
16860,2123,
16861,2204,
16862,2584,
16863,3466,
16864,3518,
16865,2918,
16866,729,
16867,1469,
16868,4258,
16869,2739,
16870,59,
16871,-820,
16872,1552,
16873,1021,
16874,1259,
16875,1778,
16876,126,
16877,-357,
16878,-1544,
16879,-1321,
16880,-324,
16881,-463,
16882,-611,
16883,45,
16884,866,
16885,1222,
16886,1532,
16887,1965,
16888,496,
16889,-624,
16890,872,
16891,770,
16892,1594,
16893,1561,
16894,950,
16895,-35,
16896,324,
16897,-456,
16898,3625,
16899,1384,
16900,1684,
16901,3405,
16902,2528,
16903,4667,
16904,-2342,
16905,-401,
16906,2614,
16907,1888,
16908,426,
16909,-3033,
16910,-255,
16911,1802,
16912,-2214,
16913,972,
16914,-704,
16915,682,
16916,705,
16917,-135,
16918,-1591,
16919,-1388,
16920,-1626,
16921,-588,
16922,-2530,
16923,-121,
16924,-1775,
16925,-1816,
16926,-898,
16927,-1990,
16928,-796,
16929,-292,
16930,-2732,
16931,-680,
16932,-633,
16933,-1537,
16934,-1690,
16935,-3662,
16936,3760,
16937,-682,
16938,-1605,
16939,-2059,
16940,-1126,
16941,2420,
16942,520,
16943,-2056,
16944,1669,
16945,-1510,
16946,13,
16947,-486,
16948,106,
16949,513,
16950,788,
16951,1068,
16952,1853,
16953,666,
16954,1618,
16955,377,
16956,351,
16957,213,
16958,-180,
16959,1214,
16960,-379,
16961,-357,
16962,1418,
16963,0,
16964,-618,
16965,-576,
16966,-1226,
16967,-1847,
16968,-485,
16969,-477,
16970,-257,
16971,0,
16972,37,
16973,-474,
16974,-1262,
16975,-703,
16976,-645,
16977,902,
16978,572,
16979,-724,
16980,-511,
16981,-1060,
16982,207,
16983,-912,
16984,-1008,
16985,-344,
16986,-1118,
16987,-23,
16988,573,
16989,42,
16990,-135,
16991,-474,
16992,571,
16993,909,
16994,-916,
16995,220,
16996,732,
16997,269,
16998,862,
16999,2299,
17000,69,
17001,807,
17002,-888,
17003,-438,
17004,-471,
17005,-1783,
17006,-1575,
17007,-1322,
17008,-1490,
17009,-2704,
17010,-1385,
17011,1110,
17012,217,
17013,675,
17014,1237,
17015,2335,
17016,1576,
17017,1001,
17018,1401,
17019,120,
17020,0,
17021,27,
17022,104,
17023,129,
17024,1202,
17025,782,
17026,2385,
17027,1241,
17028,63,
17029,-366,
17030,221,
17031,1904,
17032,3222,
17033,2865,
17034,3110,
17035,2528,
17036,1849,
17037,2139,
17038,2202,
17039,1986,
17040,1395,
17041,1507,
17042,-248,
17043,-3018,
17044,-3259,
17045,-3574,
17046,-3568,
17047,-2909,
17048,-1267,
17049,1215,
17050,3496,
17051,5056,
17052,4533,
17053,3953,
17054,3290,
17055,404,
17056,-2939,
17057,-5311,
17058,-6717,
17059,-6437,
17060,-4847,
17061,-3107,
17062,-2732,
17063,-3577,
17064,-4082,
17065,-4296,
17066,-4763,
17067,-2689,
17068,-2347,
17069,1954,
17070,4487,
17071,3878,
17072,2573,
17073,-1810,
17074,-4394,
17075,-5368,
17076,-7576,
17077,-8165,
17078,-6890,
17079,-6056,
17080,17959,
17081,53477,53477,
17082,44918,
17083,35377,
17084,20989,
17085,12773,
17086,16263,
17087,15745,
17088,11649,
17089,-1069,
17090,-8332,
17091,-10675,
17092,-8454,
17093,-13491,
17094,-13257,
17095,-17334,
17096,-17253,
17097,-18584,
17098,-17086,
17099,-21328,
17100,-22165,
17101,-28866,
17102,-34790,
17103,-33943,
17104,-33122,
17105,-24995,
17106,-16839,
17107,-6097,
17108,-1250,
17109,13396,
17110,23797,
17111,35347,
17112,-25935,
17113,-83363,
17114,-64003,
17115,-61303,
17116,155085,155085,
17117,-23953,
17118,-14373,
17119,115661,
17120,-10049,
17121,-4035,
17122,5858,
17123,9969,
17124,8306,
17125,3226,
17126,8292,
17127,3364,
17128,9243,
17129,1087,
17130,7514,
17131,9184,
17132,14796,
17133,13927,
17134,20143,
17135,12488,
17136,15934,
17137,14878,
17138,11515,
17139,-168,
17140,-868,
17141,-15643,
17142,-26740,
17143,-37634,
17144,-5521,
17145,14297,
17146,2558,
17147,9746,
17148,-192890,
