-0.506,-0.801,0.137
-0.383,-0.713,0.084
-0.377,-0.760,0.047
-0.361,-0.766,-0.006
-0.369,-0.746,-0.006
-0.447,-0.719,-0.016
-0.482,-0.781,0.027
-0.541,-0.836,0.061
-0.607,-0.908,0.096
-0.688,-0.967,0.086
-0.742,-0.996,0.078
-0.756,-1.010,0.107
-0.752,-1.051,0.146
-0.799,-1.137,0.176
-0.982,-1.305,0.229
-1.143,-1.549,0.211
-0.762,-1.457,0.332
-0.357,-0.996,0.309
-0.318,-0.711,0.223
-0.479,-0.922,0.160
-0.713,-1.158,0.133
-0.898,-1.080,0.102
-1.043,-0.939,0.082
-1.074,-0.869,0.104
-0.965,-0.824,0.102
-0.938,-0.732,0.100
-0.877,-0.576,0.078
-0.885,-0.766,0.031
-0.828,-0.686,0.006
-0.818,-0.693,0.002
-0.770,-0.678,0.014
-0.762,-0.645,0.029
-0.703,-0.602,0.049
-0.686,-0.553,0.088
-0.672,-0.525,0.092
-0.645,-0.533,0.109
-0.604,-0.539,0.168
-0.594,-0.543,0.209
-0.703,-0.582,0.209
-0.803,-0.646,0.242
-0.764,-0.668,0.361
-0.637,-0.691,0.469
-0.604,-0.803,0.443
-0.742,-0.916,0.330
-0.910,-0.971,0.230
-0.965,-0.932,0.232
-0.951,-0.818,0.230
-0.752,-0.707,0.281
-0.637,-0.625,0.217
-0.516,-0.588,0.187
-0.451,-0.623,0.111
-0.406,-0.688,0.043
-0.389,-0.680,0.023
-0.404,-0.703,0.008
-0.439,-0.701,0.016
-0.521,-0.732,0.045
-0.584,-0.813,0.098
-0.611,-0.850,0.090
-0.723,-0.967,0.076
-0.793,-1.107,0.105
-0.791,-1.150,0.105
-0.777,-1.160,0.123
-0.789,-1.246,0.166
-0.904,-1.330,0.211
-0.975,-1.406,0.244
-0.725,-1.324,0.311
-0.469,-1.045,0.250
-0.457,-1.008,0.174
-0.604,-1.141,0.098
-0.701,-1.135,0.078
-0.920,-1.084,0.039
-0.994,-1.014,0.076
-1.021,-0.881,0.072
-0.930,-0.773,0.064
-0.848,-0.678,0.076
-0.830,-0.623,0.002
-0.779,-0.684,0.035
-0.775,-0.678,-0.010
-0.768,-0.697,-0.008
-0.730,-0.662,0.043
-0.709,-0.658,0.051
-0.654,-0.578,0.057
-0.658,-0.564,0.057
-0.678,-0.541,0.053
-0.682,-0.498,0.068
-0.662,-0.479,0.129
-0.693,-0.523,0.170
-0.797,-0.555,0.195
-0.836,-0.613,0.285
-0.734,-0.641,0.434
-0.664,-0.662,0.535
-0.709,-0.742,0.434
-0.924,-0.785,0.277
-1.143,-0.869,0.172
-1.162,-0.895,0.268
-1.102,-0.748,0.277
-0.867,-0.629,0.305
-0.658,-0.568,0.291
-0.535,-0.611,0.217
-0.465,-0.584,0.145
-0.367,-0.934,0.203
-0.406,-0.629,0.098
-0.428,-0.658,0.049
-0.471,-0.699,0.020
-0.529,-0.713,0.027
-0.598,-0.783,0.029
-0.635,-0.844,0.053
-0.703,-0.949,0.113
-0.789,-1.051,0.131
-0.832,-1.096,0.119
-0.887,-1.051,0.078
-0.924,-1.092,0.096
-0.945,-1.219,0.203
-1.008,-1.371,0.266
-0.828,-1.455,0.336
-0.457,-1.168,0.350
-0.312,-0.854,0.320
-0.436,-0.914,0.236
-0.680,-1.086,0.180
-0.883,-1.037,0.145
-1.078,-0.975,0.051
-1.133,-0.938,0.064
-1.025,-0.850,0.102
-0.988,-0.777,0.059
-0.834,-0.613,0.080
-0.863,-0.760,0.025
-0.787,-0.709,-0.010
-0.787,-0.711,-0.010
-0.783,-0.701,-0.018
-0.766,-0.648,-0.014
-0.766,-0.631,0.014
-0.689,-0.594,0.082
-0.686,-0.559,0.098
-0.688,-0.555,0.092
-0.648,-0.521,0.133
-0.625,-0.504,0.189
-0.717,-0.529,0.205
-0.848,-0.568,0.213
-0.779,-0.693,0.355
-0.625,-0.600,0.527
-0.627,-0.455,0.467
-0.758,-0.609,0.389
-0.939,-0.814,0.312
-1.049,-0.830,0.285
-1.021,-0.789,0.266
-0.844,-0.727,0.240
-0.711,-0.672,0.201
-0.551,-0.605,0.193
-0.486,-0.641,0.117
-0.475,-0.713,0.068
-0.445,-0.721,0.045
-0.459,-0.764,0.035
-0.510,-0.752,0.016
-0.527,-0.742,0.045
-0.564,-0.797,0.104
-0.639,-0.850,0.121
-0.709,-0.881,0.088
-0.770,-0.953,0.109
-0.781,-1.016,0.135
-0.807,-1.039,0.131
-0.850,-1.131,0.145
-0.963,-1.301,0.205
-1.080,-1.492,0.266
-0.818,-1.424,0.363
-0.453,-1.045,0.361
-0.375,-0.824,0.344
-0.529,-0.955,0.271
-0.736,-1.072,0.191
-0.859,-1.002,0.127
-0.961,-0.965,0.047
-0.986,-0.949,0.033
-0.920,-0.840,0.070
-0.896,-0.779,0.051
-0.746,-0.623,0.107
-0.854,-0.840,0.033
-0.756,-0.756,0.033
-0.758,-0.809,0.037
-0.750,-0.857,-0.014
-0.715,-0.775,-0.004
-0.629,-0.771,0.029
-0.588,-0.727,0.061
-0.580,-0.678,0.072
-0.582,-0.754,0.109
-0.531,-0.777,0.158
-0.508,-0.750,0.172
-0.477,-0.725,0.227
-0.563,-0.777,0.254
-0.658,-0.857,0.314
-0.557,-0.842,0.391
-0.443,-0.770,0.402
-0.521,-0.869,0.385
-0.629,-0.932,0.369
-0.686,-0.867,0.371
-0.721,-0.760,0.361
-0.654,-0.654,0.363
-0.572,-0.605,0.352
-0.459,-0.547,0.322
-0.365,-0.508,0.260
-0.330,-0.523,0.189
-0.334,-0.539,0.150
-0.350,-0.559,0.119
-0.369,-0.598,0.088
-0.406,-0.658,0.061
-0.471,-0.762,0.041
-0.516,-0.852,0.043
-0.600,-0.957,0.035
-0.686,-0.988,0.027
-0.787,-1.070,0.004
-0.832,-1.174,0.033
-0.850,-1.221,0.063
-0.830,-1.270,0.080
-0.908,-1.393,0.109
-1.012,-1.613,0.160
-0.986,-1.727,0.156
-0.668,-1.432,0.186
-0.354,-1.012,0.148
-0.289,-0.930,0.199
-0.395,-1.131,0.150
-0.520,-1.156,0.082
-0.689,-1.092,0.033
-0.883,-1.035,0.037
-0.904,-0.932,0.082
-0.928,-0.865,0.078
-0.939,-0.848,0.029
-0.813,-0.689,0.094
-0.896,-0.670,0.059
-0.898,-0.756,0.057
-0.867,-0.678,0.031
-0.834,-0.760,0.035
-0.791,-0.688,0.037
-0.727,-0.684,0.102
-0.697,-0.674,0.119
-0.676,-0.662,0.139
-0.621,-0.715,0.162
-0.633,-0.684,0.141
-0.564,-0.689,0.189
-0.619,-0.709,0.203
-0.691,-0.775,0.250
-0.613,-0.785,0.350
-0.461,-0.730,0.426
-0.443,-0.723,0.445
-0.545,-0.752,0.387
-0.693,-0.693,0.291
-0.803,-0.764,0.230
-0.871,-0.701,0.266
-0.822,-0.637,0.303
-0.715,-0.602,0.301
-0.576,-0.568,0.264
-0.477,-0.551,0.178
-0.416,-0.582,0.117
-0.404,-0.631,0.090
-0.426,-0.672,0.053
-0.432,-0.699,0.051
-0.457,-0.762,0.041
-0.523,-0.834,0.002
-0.557,-0.855,0.027
-0.629,-0.977,0.049
-0.719,-1.059,0.080
-0.809,-1.154,0.014
-0.828,-1.227,0.027
-0.865,-1.320,0.037
-0.869,-1.406,0.088
-0.957,-1.453,0.129
-1.119,-1.387,0.174
-0.832,-1.451,0.305
-0.434,-1.184,0.260
-0.256,-0.951,0.217
-0.354,-1.010,0.145
-0.537,-1.135,0.064
-0.678,-1.096,0.043
-0.889,-1.066,0.035
-0.990,-1.002,0.086
-1.014,-0.826,0.129
-0.963,-0.826,0.082
-0.848,-0.633,0.104
-0.914,-0.723,0.039
-0.844,-0.764,0.039
-0.879,-0.762,-0.008
-0.818,-0.717,0.047
-0.822,-0.707,0.047
-0.775,-0.664,0.061
-0.742,-0.611,0.063
-0.705,-0.559,0.072
-0.682,-0.572,0.133
-0.656,-0.584,0.174
-0.625,-0.574,0.191
-0.689,-0.568,0.189
-0.797,-0.678,0.199
-0.775,-0.725,0.311
-0.604,-0.730,0.547
-0.516,-0.791,0.514
-0.559,-0.756,0.414
-0.709,-0.791,0.277
-0.824,-0.828,0.242
-0.844,-0.768,0.252
-0.771,-0.676,0.242
-0.635,-0.652,0.217
-0.514,-0.623,0.189
-0.432,-0.621,0.111
-0.371,-0.631,0.096
-0.402,-0.656,0.113
-0.416,-0.709,0.115
-0.449,-0.721,0.129
-0.498,-0.781,0.096
-0.512,-0.799,0.100
-0.609,-0.811,0.082
-0.688,-0.893,0.066
-0.775,-1.041,0.121
-0.836,-1.154,0.186
-0.863,-1.260,0.232
-0.789,-1.324,0.242
-0.785,-1.324,0.197
-0.939,-1.299,0.197
-1.053,-1.350,0.229
-0.865,-1.320,0.289
-0.518,-1.080,0.270
-0.330,-0.867,0.195
-0.432,-0.982,0.141
-0.652,-1.152,0.082
-0.775,-1.117,0.074
-0.959,-1.016,0.072
-1.068,-0.959,0.086
-1.057,-0.842,0.084
-0.947,-0.723,0.131
-0.957,-0.590,0.070
-0.883,-0.701,0.055
-0.811,-0.701,0.045
-0.797,-0.709,0.053
-0.740,-0.713,0.045
-0.695,-0.645,0.035
-0.678,-0.602,0.035
-0.617,-0.568,0.055
-0.592,-0.563,0.105
-0.609,-0.596,0.131
-0.570,-0.596,0.170
-0.508,-0.563,0.236
-0.553,-0.574,0.258
-0.707,-0.660,0.273
-0.805,-0.748,0.311
-0.717,-0.727,0.506
-0.609,-0.709,0.535
-0.637,-0.789,0.443
-0.783,-0.844,0.322
-0.926,-0.893,0.283
-0.979,-0.822,0.307
-0.928,-0.746,0.285
-0.762,-0.674,0.262
-0.588,-0.646,0.227
-0.482,-0.650,0.168
-0.424,-0.646,0.104
-0.391,-0.713,0.063
-0.412,-0.678,0.049
-0.461,-0.752,0.057
-0.520,-0.773,0.086
-0.574,-0.781,0.088
-0.633,-0.836,0.096
-0.668,-0.893,0.072
-0.744,-0.971,0.059
-0.791,-1.053,0.055
-0.795,-1.129,0.086
-0.768,-1.170,0.098
-0.783,-1.180,0.133
-0.898,-1.262,0.187
-0.992,-1.330,0.195
-0.809,-1.395,0.271
-0.473,-1.234,0.248
-0.316,-0.934,0.234
-0.408,-0.975,0.174
-0.592,-1.131,0.080
-0.721,-1.152,0.051
-0.963,-1.041,0.053
-1.104,-1.006,0.072
-1.133,-0.840,0.111
-1.145,-0.773,0.076
-0.918,-0.512,0.166
-0.959,-0.662,0.064
-0.877,-0.693,0.041
-0.775,-0.688,0.023
-0.730,-0.746,0.027
-0.658,-0.723,0.020
-0.643,-0.703,0.070
-0.611,-0.682,0.070
-0.582,-0.689,0.100
-0.592,-0.682,0.092
-0.572,-0.641,0.102
-0.533,-0.592,0.160
-0.549,-0.566,0.227
-0.688,-0.600,0.256
-0.760,-0.619,0.326
-0.721,-0.602,0.408
-0.607,-0.615,0.498
-0.576,-0.635,0.496
-0.686,-0.711,0.385
-0.881,-0.797,0.271
-0.992,-0.785,0.234
-0.990,-0.752,0.262
-0.916,-0.693,0.254
-0.732,-0.754,0.258
-0.613,-0.725,0.219
-0.547,-0.732,0.164
-0.498,-0.799,0.014
-0.471,-0.756,0.096
-0.445,-0.924,0.027
-0.471,-0.732,0.064
-0.508,-0.861,0.004
-0.570,-0.887,0.039
-0.658,-0.914,0.090
-0.695,-0.943,0.098
-0.732,-1.039,0.121
-0.734,-1.080,0.156
-0.742,-1.143,0.201
-0.783,-1.186,0.234
-0.910,-1.266,0.242
-1.064,-1.400,0.262
-1.062,-1.498,0.379
-0.592,-1.172,0.355
-0.324,-0.732,0.326
-0.318,-0.758,0.246
-0.545,-0.984,0.156
-0.746,-1.043,0.084
-0.918,-1.023,0.088
-1.059,-0.965,0.145
-1.098,-0.902,0.213
-1.047,-0.797,0.146
-0.877,-0.611,0.111
-0.867,-0.660,0.072
-0.842,-0.670,0.029
-0.807,-0.742,-0.002
-0.791,-0.705,0.031
-0.824,-0.695,0.043
-0.818,-0.662,0.088
-0.777,-0.611,0.109
-0.744,-0.568,0.137
-0.756,-0.564,0.160
-0.703,-0.551,0.180
-0.658,-0.494,0.205
-0.623,-0.494,0.273
-0.688,-0.486,0.289
-0.736,-0.539,0.309
-0.672,-0.549,0.402
-0.521,-0.553,0.467
-0.496,-0.631,0.459
-0.672,-0.803,0.365
-0.877,-0.873,0.260
-0.988,-0.877,0.217
-1.008,-0.889,0.232
-0.854,-0.850,0.221
-0.688,-0.795,0.191
-0.557,-0.754,0.152
-0.496,-0.742,0.109
-0.479,-0.781,0.090
-0.494,-0.783,0.041
-0.492,-0.762,0.012
