-0.578,0.346,0.902
-0.617,0.324,0.943
-0.639,0.332,1.119
-0.646,0.363,1.168
-0.691,0.434,1.439
-0.602,0.430,1.787
-0.463,0.146,1.869
-0.604,0.039,2.047
-0.646,0.066,2.281
-0.404,-0.104,2.303
-0.242,-0.047,2.174
0.063,0.162,1.885
0.201,0.283,1.619
0.115,0.291,1.619
0.084,0.092,1.412
-0.146,-0.080,1.182
-0.150,-0.164,1.045
-0.299,-0.162,0.709
-0.104,0.018,0.729
-0.006,-0.004,0.664
0.020,-0.119,0.531
-0.031,-0.148,0.467
0.045,-0.150,0.414
0.090,-0.076,0.426
-0.006,0.006,0.404
-0.051,-0.133,0.473
-0.109,-0.059,0.629
0.025,0.068,0.684
-0.031,0.180,0.736
-0.084,-0.111,0.771
-0.285,-0.146,0.938
-0.328,-0.156,1.658
-0.379,0.203,1.342
-0.260,0.137,1.326
-0.246,-0.139,1.316
-0.459,-0.219,1.602
-0.611,0.068,1.754
-0.543,0.232,1.719
-0.469,0.162,1.633
-0.525,0.070,1.637
-0.648,0.055,1.641
-0.680,0.119,1.617
-0.594,0.158,1.471
-0.574,0.092,1.316
-0.561,0.070,1.264
-0.668,0.152,1.139
-0.627,0.176,1.074
-0.605,0.102,0.984
-0.506,0.113,0.895
-0.463,0.129,0.832
-0.498,0.195,0.873
-0.527,0.229,0.924
-0.514,0.186,0.941
-0.482,0.113,0.938
-0.473,0.059,0.994
-0.506,0.045,1.045
-0.518,0.010,1.129
-0.518,-0.029,1.244
-0.564,-0.264,1.219
-0.549,0.170,1.506
-0.475,-0.041,1.525
-0.297,0.039,1.656
-0.168,-0.059,1.605
-0.170,-0.141,1.613
-0.199,-0.174,1.609
-0.191,0.053,1.674
0.025,0.127,1.473
0.092,-0.006,1.262
-0.037,-0.059,1.240
-0.090,-0.031,1.154
-0.088,-0.057,1.045
0.002,-0.135,0.922
0.113,-0.158,0.840
-0.020,-0.045,0.727
0.037,-0.090,0.678
0.045,-0.119,0.654
0.074,-0.207,0.695
0.014,-0.131,0.633
-0.023,-0.107,0.637
