time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,,,,
24.33428955,0.169447630643845,1.63340330123901,5.42052793502808,0.43912997841835,0.0927286073565483,-0.0564904399216175,7.40000915527344,-36.0556335449219,-28.6144714355469,5.66381867104245,11.2276307444665,-0.35190643350724,0.123838137943786
24.344268799,0.19115249812603,1.65406036376953,4.91742420196533,0.381574004888535,0.0959259942173958,-0.0437000766396523,7.40000915527344,-36.0556335449219,-28.6144714355469,5.19167754647836,10.835270598542,-0.392360145924551,0.153946484109935
24.3542480469996,-0.100441128015518,1.5883469581604,4.51371383666992,0.318688780069351,0.118309065699577,-0.0181198809295893,7.20001220703125,-36.3527984619141,-28.9064636230469,4.7860784656167,10.4118179548045,-0.423452643737477,0.179312141488258
24.3643188469996,-0.163310393691063,1.68639314174652,4.33588361740112,0.256869345903397,0.139626070857048,0.0149214249104261,7.20001220703125,-36.3527984619141,-28.9064636230469,4.65515615816104,9.97648101085551,-0.435336943948997,0.189518254766852
24.3742370599994,-0.131726071238518,1.93382859230042,4.38572978973389,0.193984389305115,0.144955322146416,0.0447656065225601,7.20001220703125,-36.3527984619141,-28.9064636230469,4.79496304165129,9.55383508702498,-0.422645923830538,0.178629576930569
24.384246826,-0.184117123484612,1.83563280105591,4.35579204559326,0.13216495513916,0.139626070857048,0.0596872977912426,7.30000305175781,-36.2537384033203,-28.4198150634766,4.73036692444953,9.12273942060494,-0.431095666420038,0.185843473606137
24.3942260739996,-0.354163527488708,1.94715082645416,4.25340509414673,0.0639507547020912,0.136428683996201,0.051160391420126,7.30000305175781,-36.2537384033203,-28.4198150634766,4.69129865176773,8.69448528519898,-0.428254135405958,0.183401604492304
24.4042053219991,-0.252375185489655,1.79761183261871,4.23140096664429,-0.0117248333990574,0.155613824725151,0.0277120545506477,7.30000305175781,-36.2537384033203,-28.4198150634766,4.60433010062701,8.27215140472644,-0.422333880472541,0.178365906594995
24.4142150879998,-0.26704466342926,2.07453608512878,4.19592475891113,-0.0735439956188202,0.184391677379608,-0.0138564268127084,7.30000305175781,-36.1546936035156,-28.6144714355469,4.68836830925333,7.8406084558704,-0.431542948856039,0.186229316707366
24.4247131349994,-0.280666351318359,2.08291864395142,4.08261013031006,-0.11617773771286,0.198247835040092,-0.0500951260328293,7.30000305175781,-36.1546936035156,-28.6144714355469,4.59184376413148,7.42127995988587,-0.419328495984534,0.175836387544651
24.4341735839998,-0.822988569736481,2.33709001541138,4.55248308181763,-0.150285109877586,0.186523273587227,-0.0660831481218338,7.30000305175781,-36.1546936035156,-28.6144714355469,5.18308808880268,7.05011941393317,-0.371160545952694,0.137760150871902
24.4441528319994,-1.04587507247925,2.42181372642517,4.90949058532715,-0.17053659260273,0.139626070857048,-0.0650173500180244,7.30000305175781,-35.8575286865234,-27.738525390625,5.5733413855739,6.72124242381793,-0.328876990115245,0.108160074627263
24.4541320799999,-1.01533854007721,2.47091174125671,5.29808235168457,-0.173733979463577,0.0543583147227764,-0.0426342785358429,7.30000305175781,-35.8575286865234,-27.738525390625,5.93346389466371,6.44274580240043,-0.278496621417498,0.0775603681409609
